545	225	3
251	2089	3
583	59	4
1080	1183	6
872	696	5
290	1809	11
532	3027	3
89	89	4
641	2236	20
360	1016	3
196	983	11
93	957	2
669	554	2
518	1920	5
667	1160	10
484	1043	0
572	1480	14
102	1406	2
962	882	7
2313	3490	4
1410	1464	20
1393	904	19
72	317	0
2272	2337	2
2	1116	1
445	3201	0
1224	454	4
507	1229	7
1552	621	3
2315	199	16
944	166	3
3018	524	9
781	1523	6
3213	1476	1
292	76	3
605	2299	8
540	158	13
14	183	8
3009	1071	3
1463	1695	6
1148	847	9
696	23	18
1732	1674	11
65	1276	11
2301	704	2
47	872	10
111	3243	5
337	1326	3
1549	756	7
273	1833	15
1166	5436	6
163	1284	2
2131	424	2
628	109	7
274	996	9
1022	2527	11
393	260	4
507	249	8
388	52	11
333	192	2
3083	3903	6
7	1036	4
80	748	0
865	354	21
736	95	10
600	740	5
150	549	0
568	199	12
1378	1080	5
456	385	6
2697	1595	0
1870	1329	4
2295	655	1
1550	870	4
691	2044	4
449	896	12
4776	484	22
477	1288	12
406	1697	10
234	916	6
196	480	4
616	2504	6
172	310	6
815	372	6
140	3769	5
184	1433	4
840	878	11
22	3161	10
779	453	16
981	558	6
332	2822	7
297	4799	13
715	3458	3
980	89	9
938	2308	5
913	407	2
336	166	6
95	977	3
1430	1573	1
2211	219	2
1613	639	3
284	332	1
147	1898	9
568	336	1
451	48	1
844	1909	13
943	1252	3
486	98	9
1064	367	5
1143	3963	2
1335	168	3
464	1235	0
763	56	2
289	2095	0
3097	803	19
2335	1316	2
771	627	7
358	166	1
667	528	7
1541	1748	12
2250	88	7
1002	755	2
490	2632	4
249	784	1
566	164	3
1181	41	28
2314	55	1
660	553	2
2761	1279	4
146	2743	9
1577	1374	2
112	94	1
4842	1513	8
713	420	3
1565	16	3
353	1878	1
2696	141	2
749	2074	5
968	1442	1
3561	78	5
1343	3871	2
344	421	7
886	951	10
431	184	2
305	518	6
881	5145	10
449	156	3
152	1548	2
762	1432	5
1085	2773	4
3284	563	21
432	1351	2
385	2701	3
18	5	9
783	87	5
2482	388	13
1792	2201	6
92	1853	1
1960	774	0
166	975	7
97	1872	2
1076	428	0
155	498	12
1036	1003	1
142	382	1
1681	1913	22
152	679	0
3266	175	15
1198	4809	5
145	33	2
455	240	7
318	2964	4
1771	1289	2
690	447	14
92	491	4
1079	4786	0
283	41	10
1842	45	17
1410	1111	8
987	1813	7
1143	1905	1
484	862	1
2386	2919	3
3541	423	1
216	436	6
410	8410	1
1067	1598	4
1259	1658	7
1424	35	4
330	1233	2
712	530	9
297	559	1
2386	866	2
4421	626	5
508	109	19
89	897	2
634	463	2
1519	879	1
966	486	1
1495	614	5
58	769	16
1028	84	0
794	917	2
821	3229	11
413	729	5
76	312	20
1575	1715	2
189	1236	9
764	303	9
108	1930	8
942	837	3
2368	2962	4
46	1151	2
49	404	12
516	243	2
125	2832	19
430	2854	4
173	965	11
106	168	14
1273	535	2
859	477	2
943	2699	9
1023	119	4
742	55	3
1178	253	3
512	1481	3
403	1210	1
2334	590	1
1090	744	6
3160	5249	0
1442	512	8
427	5708	0
471	838	3
199	1958	3
2470	490	2
1188	126	9
4945	1990	13
69	3761	12
42	244	16
714	2080	2
285	801	2
195	382	3
1834	177	5
62	809	1
1139	416	7
457	268	13
28	2196	0
217	1267	0
775	767	5
418	332	2
133	1040	7
742	132	4
64	381	3
410	1024	3
1266	1155	12
2521	2030	0
330	1456	17
902	912	5
157	108	3
222	1510	2
1546	3646	3
51	970	2
115	849	8
485	328	12
99	1757	1
1256	2939	3
557	1486	3
1322	825	1
741	2130	1
3441	1824	4
1909	1222	4
586	2920	13
1542	380	28
1885	645	12
232	265	5
459	2306	1
771	373	0
489	1709	2
978	3190	11
650	236	1
482	607	3
804	393	1
416	1217	0
927	1140	11
1004	561	10
954	3294	1
963	2425	24
102	1394	0
1292	4514	3
182	1361	0
525	224	11
641	125	1
115	817	9
3865	229	35
2148	1722	5
460	1293	3
307	899	3
227	1270	2
235	975	3
1146	4531	1
1654	2002	6
282	1263	3
1219	3950	3
773	432	2
168	3725	2
1305	1208	0
399	1217	5
413	6001	2
1532	2017	3
1017	1498	7
738	264	19
1004	1584	4
1559	315	3
2225	1483	2
344	152	18
510	224	1
107	1437	11
810	174	1
4547	2350	1
773	722	6
839	535	1
1165	2797	4
1091	1091	1
125	790	1
688	59	2
1246	601	2
165	890	3
89	278	1
436	110	11
1418	38	13
255	5572	11
2632	2058	4
256	915	8
3568	927	8
415	1009	1
593	55	6
353	2843	5
1377	734	2
181	119	1
1602	2501	13
1132	2031	3
2420	926	3
595	63	1
334	2637	7
734	36	0
1017	2729	6
382	3479	8
2784	144	1
1175	1431	15
689	359	5
518	3153	1
399	368	0
3016	821	1
483	814	3
460	829	2
142	477	1
1141	7	4
1668	52	6
1382	1929	0
876	830	7
1601	965	4
2244	738	2
1732	732	1
1092	1255	14
183	1007	0
471	640	2
1613	203	5
380	193	1
42	1643	3
83	3629	0
864	118	4
1929	1613	1
1131	269	5
325	440	1
2364	2675	4
395	64	2
716	695	6
257	665	2
228	161	0
393	577	4
56	2573	3
1840	333	3
1277	1115	9
102	482	17
299	262	7
892	432	3
923	799	0
87	341	8
2355	603	20
587	1320	8
639	1182	5
2316	543	18
37	864	4
1040	1376	3
369	634	1
1447	4180	1
3452	1449	12
609	400	6
940	2738	3
497	3394	2
2643	817	0
657	304	1
19	1336	13
885	470	11
410	2609	3
593	107	8
799	202	12
300	1466	1
505	899	4
253	2825	4
336	4414	2
1099	2273	1
152	998	6
1522	1563	2
1182	71	4
812	2344	5
368	3937	3
1865	2186	4
61	1099	1
344	2887	3
675	1007	3
1636	242	3
259	768	3
474	12	9
699	1554	2
444	1685	25
729	425	5
1262	1026	11
396	877	2
81	377	3
94	1208	15
4460	1371	8
566	408	12
2274	106	9
139	1445	1
1427	2044	2
861	1511	2
1482	303	10
1120	487	10
6207	828	5
188	611	8
212	1131	1
648	1173	12
1145	3730	1
490	1	5
200	1174	2
142	4498	1
2298	673	7
2480	69	4
2056	866	1
775	363	4
761	593	2
428	335	9
1382	199	18
306	269	4
1938	2357	6
342	1609	23
1427	509	12
199	1069	3
24	1901	6
1258	161	16
116	1483	15
394	1333	3
835	1296	1
825	180	4
2703	1575	6
54	854	2
368	1075	5
1509	1073	7
1773	682	1
8085	1039	2
869	147	4
876	967	16
8	139	15
1212	790	2
67	505	9
2312	575	1
961	1094	2
33	212	17
5071	567	0
664	45	3
2934	238	2
963	147	0
29	331	7
901	589	7
582	1217	3
397	265	5
1842	1504	25
202	963	2
723	1946	1
378	2419	5
232	623	4
93	4947	3
1139	1749	1
1106	3776	7
760	2140	5
130	753	1
6	2357	3
1101	130	10
324	4691	6
156	290	7
1902	2682	7
1660	280	3
593	887	12
457	330	1
2051	466	2
277	1737	3
1412	36	1
1442	1093	5
1503	3305	2
3322	3021	0
1459	482	1
320	3916	3
30	986	2
1110	3993	2
711	197	5
1498	582	14
1428	6407	1
1604	311	20
1035	1344	4
43	640	0
36	392	3
44	581	1
3988	1585	0
1923	1442	2
915	674	7
576	673	8
1117	275	2
324	1271	3
689	1588	4
4180	3682	8
1880	572	4
73	2982	0
1551	496	19
1142	264	0
215	2989	6
63	1013	2
245	805	1
5	1657	5
590	1953	1
930	535	1
1335	48	1
1203	97	10
814	871	1
144	220	0
534	2349	4
434	753	12
870	2560	5
300	456	5
2025	483	11
1328	682	1
1614	1604	4
7	295	7
406	739	1
130	1223	8
1034	1060	10
1023	344	1
90	171	1
500	745	2
1677	35	11
42	1710	4
103	1309	7
1065	199	7
991	91	3
614	20	1
942	1417	3
162	524	9
402	344	6
1941	379	3
35	2648	4
108	1092	16
140	822	22
823	1870	3
4602	249	5
2425	516	1
31	558	3
288	981	15
684	885	4
1676	2291	2
287	2221	2
757	225	0
198	109	4
1017	2358	3
1061	622	4
1325	98	2
908	1070	2
1213	1158	5
39	1499	11
1514	4208	13
567	400	0
1037	362	1
52	1476	2
208	5602	7
2196	99	2
74	301	0
2696	372	4
519	1336	5
396	632	9
757	2249	1
1101	312	4
38	1400	3
934	2157	16
54	42	5
22	1904	4
1176	18	21
972	231	0
1245	135	11
223	3548	1
1804	679	10
2731	1379	4
398	1417	10
318	308	0
14	445	2
208	96	2
102	1442	16
2363	2655	9
518	896	2
487	89	6
215	1659	1
136	415	11
411	1865	13
522	486	6
1797	917	6
170	784	0
1968	465	8
762	1365	13
198	306	12
2019	154	3
3528	2101	0
1962	225	4
895	1711	5
1056	1787	2
1791	2253	10
1029	632	13
519	1333	4
118	1116	7
1815	372	1
2097	264	0
303	1242	3
100	397	1
1101	130	1
1596	1317	2
929	1355	3
569	992	9
178	480	8
101	194	0
234	642	6
1455	1230	2
368	707	17
1672	2716	2
1539	104	1
50	280	9
1181	994	8
338	422	1
621	3429	7
932	2509	0
1061	2792	1
3274	1524	11
352	0	2
26	1121	3
75	1110	13
451	244	9
1503	100	0
58	246	15
171	971	1
282	32	15
758	295	5
1571	1657	1
1759	2292	3
939	1317	18
54	109	5
981	708	1
614	2413	5
876	1177	6
249	3177	4
134	169	22
179	296	11
49	646	0
7	1717	24
1519	1585	0
1067	1959	1
1336	1253	6
2999	1458	1
611	471	1
555	769	1
2443	1044	1
142	462	5
2818	997	1
1765	2516	3
1230	109	6
1004	1918	1
890	556	10
65	476	2
1640	100	7
1172	38	10
723	1038	5
1683	510	3
2498	1712	13
295	59	2
707	1513	7
402	137	2
3266	527	5
1185	928	0
228	3109	9
715	155	0
2066	4032	1
5812	259	1
47	4619	3
2788	3154	3
296	341	9
1587	1337	2
2055	378	12
168	231	5
587	1329	2
615	4238	4
3514	218	2
187	225	13
1042	1816	18
2912	134	7
195	424	4
1069	1248	1
1264	1642	1
102	2915	7
628	1453	2
989	1281	15
3939	2083	5
1995	652	9
532	217	20
678	980	1
46	595	12
224	543	1
888	2096	2
1299	2591	2
2933	2231	5
743	1	1
928	703	5
1272	136	3
103	893	2
524	980	1
253	480	10
286	858	1
831	2062	2
593	407	3
290	1971	2
839	721	7
939	295	8
1391	183	1
1385	3600	4
192	43	2
936	4378	6
145	1758	6
1061	48	7
878	423	16
388	85	9
445	752	3
612	338	1
473	1275	4
2134	526	4
130	726	3
95	620	8
76	5335	5
243	1971	9
859	593	0
690	426	1
2851	222	0
1141	210	1
1261	3587	1
1897	1001	8
630	874	4
32	1268	3
1706	8	8
1881	4142	1
56	1964	8
885	1956	10
57	516	2
1354	3274	7
385	1329	11
244	2586	2
25	41	14
2122	1869	3
593	12	5
1083	370	4
1174	292	4
1386	925	1
988	913	2
1197	1374	12
851	926	5
295	1413	15
698	351	2
311	754	7
1708	139	11
758	91	5
2434	126	5
777	441	24
374	321	1
560	3590	6
1956	419	2
369	1123	2
1263	2199	6
547	795	1
821	1241	3
60	140	11
870	479	11
1484	9	3
108	2767	11
330	444	2
716	581	5
2333	4826	9
327	2178	1
18	1063	4
289	3142	1
2050	2361	2
195	528	8
1775	514	6
820	2031	7
17	189	7
26	885	27
136	80	11
153	3767	5
2095	895	15
2080	1289	0
717	219	7
195	3046	5
5489	1970	1
215	1287	2
359	1325	0
90	4355	9
167	732	4
778	499	3
987	450	9
283	4960	1
1356	1716	6
1090	2204	2
525	725	0
103	1895	2
1984	4249	2
343	28	36
206	2366	3
2998	148	3
166	370	3
849	622	4
518	57	3
666	522	6
49	396	2
1176	358	3
1556	1040	0
1511	112	3
4440	1074	2
410	998	1
755	540	3
657	3137	2
2316	89	16
37	2670	2
149	857	1
617	276	5
677	1110	3
20	591	13
405	458	8
200	526	13
908	297	10
2597	2022	9
122	487	0
840	715	3
2493	293	5
1367	2330	27
1723	80	0
607	1492	2
89	2527	7
100	977	0
319	369	3
89	372	23
1072	73	4
107	266	17
672	800	16
507	6362	4
309	533	8
1709	1966	4
332	525	18
852	905	8
1642	234	2
864	2019	4
3019	1174	12
342	261	6
2022	3265	1
2379	1025	4
618	647	7
1417	2095	6
3570	962	2
1041	2157	14
537	61	2
705	271	4
401	415	6
520	252	2
1518	2709	3
540	140	1
1377	1845	13
915	2214	1
440	132	4
731	651	0
1206	337	8
28	27	0
12	440	1
1712	150	8
692	1449	0
69	102	4
198	1248	14
1004	463	3
484	2372	2
620	173	12
120	87	7
387	2230	6
1935	89	11
752	3132	14
1260	553	3
422	1513	3
3955	3046	0
507	254	3
579	1091	2
463	316	1
182	1013	1
173	1132	2
195	792	9
1469	470	12
1332	44	4
669	1250	1
52	243	3
16	1946	2
139	729	2
56	882	4
79	975	2
56	3277	8
43	2632	2
1270	122	7
263	181	6
1190	887	1
288	860	6
114	920	3
366	3187	7
431	1038	11
1068	5059	10
1674	3008	17
1692	138	4
601	355	6
97	3292	5
692	1137	16
1547	1079	4
1353	832	1
3366	75	1
212	44	0
552	1502	7
277	107	4
343	1197	2
227	4519	4
272	402	8
1706	2294	3
215	1853	2
249	865	3
402	699	4
1508	2257	0
50	4506	2
945	1039	7
68	536	1
386	1129	3
183	2402	3
37	6659	3
607	1804	2
2276	506	6
884	1194	5
3113	100	1
657	1812	6
921	3512	1
2026	55	2
291	752	3
736	446	9
208	566	18
657	209	1
793	1365	9
46	643	2
100	34	8
2103	1025	18
1561	195	0
535	1577	3
478	344	2
132	1155	12
62	448	2
1018	159	4
400	1342	2
1211	377	8
1400	2109	4
525	1647	1
5	147	12
52	935	3
378	76	1
81	53	4
830	393	7
1419	141	10
314	326	8
2097	507	2
539	798	11
513	1613	11
67	3221	2
1997	583	2
3045	2546	7
1269	111	2
1868	703	7
833	2024	3
236	1859	5
605	904	4
791	286	11
378	181	16
1944	82	4
1567	146	2
1000	2264	1
2087	69	2
26	549	17
2378	6133	4
172	195	0
1850	396	11
271	99	2
937	111	5
683	2692	24
1178	787	3
620	1655	5
1056	393	4
793	913	26
458	119	2
21	52	3
465	1002	0
660	79	5
620	236	5
7	1474	2
288	452	7
3047	394	2
1141	528	14
395	675	5
289	1689	3
1621	1350	5
1729	1764	16
213	4226	7
3077	53	7
687	4610	2
1516	2176	0
591	760	0
467	82	5
1946	236	16
262	469	0
1833	186	5
1240	1562	10
1532	847	5
1453	2149	3
553	129	2
727	586	11
654	234	3
1796	881	3
989	99	4
4188	152	0
1977	1742	8
824	724	3
604	3879	1
2558	3	0
18	602	3
575	253	6
327	39	9
1475	130	5
452	2122	11
163	3443	6
271	1190	2
173	2030	2
625	20	1
58	1431	1
8	475	2
808	613	13
1437	442	3
421	516	12
1029	204	5
1873	2697	13
522	911	1
1638	405	13
26	893	5
393	6007	14
117	422	3
2054	579	4
842	794	6
1136	937	0
566	860	0
859	1365	6
409	4479	10
1025	226	11
1083	1361	3
647	53	10
2165	163	11
482	288	0
269	1316	1
284	609	2
1102	602	3
791	5	6
1354	391	31
928	1376	2
829	996	1
31	1625	2
73	41	4
114	2473	2
8	81	0
610	1645	6
1175	1199	3
1766	1743	13
988	895	2
870	3094	16
2138	1842	31
1101	2029	8
1440	3275	1
2485	2326	5
634	717	8
605	863	19
131	458	13
1882	1164	3
198	83	14
177	1103	3
890	1333	4
1117	833	2
1398	972	10
404	331	9
1439	852	2
2004	469	23
361	704	1
161	862	4
653	1722	23
3534	2382	7
236	881	3
38	94	16
534	281	13
272	1407	1
654	609	10
71	1072	1
121	760	0
171	327	3
751	2654	8
839	3261	27
863	1071	10
225	3107	8
862	141	4
661	367	13
923	1681	20
4157	373	8
343	2096	4
759	2082	4
1482	1381	5
51	2663	9
1151	557	8
1810	2393	9
1134	4292	5
762	2143	4
555	171	8
113	491	8
213	689	4
270	1504	7
32	923	25
719	2276	8
932	590	1
1502	105	1
57	1954	11
900	811	9
1247	175	4
724	1804	17
319	2493	3
2627	926	3
449	161	9
1584	2437	2
154	66	15
895	1261	3
2605	950	3
504	1396	6
103	1821	2
1569	70	2
1126	1572	5
1836	875	6
2818	297	1
2405	1143	3
387	1300	16
875	261	0
518	2060	4
1471	65	4
213	3287	17
693	332	4
182	172	5
111	1185	0
884	394	2
284	2411	12
725	173	3
476	1039	1
571	1766	5
923	2886	0
19	1539	2
853	1294	8
1148	690	2
47	902	1
627	2747	9
2167	902	0
321	467	0
312	234	2
1379	490	20
620	267	6
2664	1047	3
1363	515	4
548	528	5
129	1962	7
433	191	5
1135	853	2
4733	842	1
1265	1242	16
409	10	2
1201	495	5
2924	898	2
808	501	6
1446	1751	4
1405	4109	3
357	105	8
751	1594	1
1640	2551	2
1227	616	9
308	1516	4
416	344	15
288	1396	7
175	178	5
962	9	9
200	334	15
883	395	0
8	1698	17
132	599	2
542	629	0
43	4480	8
2112	1829	0
2153	1223	5
1323	156	8
479	1168	14
1101	1557	3
400	1683	1
325	514	19
44	3149	1
381	3339	10
757	115	5
104	182	9
1683	1738	12
938	3445	1
580	1262	5
404	1014	5
731	1452	3
25	1016	23
879	3385	2
1639	1506	29
263	33	3
176	103	4
11	14	2
863	224	6
2160	236	21
46	22	1
2353	704	1
463	1248	1
775	1672	3
922	960	8
1203	327	1
246	1627	5
265	885	25
331	127	7
3556	351	8
4310	2285	4
856	720	2
336	391	2
308	4180	7
6233	1756	6
1219	332	0
22	1027	5
1410	526	4
55	904	2
2994	3414	4
557	657	0
99	184	2
423	918	5
76	170	2
1959	1032	4
1539	2383	9
202	345	2
3039	604	7
1091	2891	15
405	894	3
2315	4464	1
2556	88	3
92	5397	4
1428	258	9
618	3454	3
2140	516	2
614	1762	7
1342	688	7
435	443	1
44	227	1
1460	362	23
749	1756	2
1900	481	4
1088	878	2
1954	497	2
898	626	8
1635	267	0
564	616	1
451	20	1
296	167	5
4	640	1
112	2452	4
136	1972	0
548	2530	3
3115	432	0
2148	378	3
1053	587	20
47	57	1
785	2640	9
562	16	0
393	191	19
1115	993	4
344	2401	11
221	4266	0
1719	1372	1
2688	1819	5
465	1850	3
454	935	6
122	3690	1
881	323	2
221	680	1
2535	24	2
2904	587	3
483	2944	15
3541	423	1
116	785	2
2000	808	6
895	2168	1
405	1132	1
1315	2244	2
429	501	0
1640	756	6
1303	32	7
1682	896	23
1255	3795	22
745	361	23
1775	1043	2
3151	1611	33
328	427	2
187	951	11
830	1730	8
714	646	6
1726	3057	8
1948	2072	2
1661	651	0
1454	2984	4
1145	21	5
269	376	1
116	157	9
433	1950	3
331	823	2
1314	640	7
209	318	7
207	3049	10
2291	1945	5
683	4898	32
1890	504	7
377	869	1
730	413	0
529	210	2
777	20	3
694	2408	7
682	1977	1
201	4614	1
1236	323	12
760	208	3
338	1189	8
61	3761	16
404	2322	8
426	1799	0
1855	2276	1
130	1734	2
141	994	2
928	521	0
354	595	0
1005	353	1
305	500	1
52	1285	2
771	492	8
1111	719	5
259	3342	18
4529	371	3
2301	224	4
1406	1203	7
322	243	5
392	2214	3
0	1049	25
863	700	14
281	1322	1
1484	440	1
665	978	9
1541	373	3
157	1452	13
1310	2270	1
1729	878	6
1142	141	5
907	122	1
498	254	2
385	577	4
473	1155	10
635	893	6
131	446	10
2263	1384	1
3491	405	24
979	475	0
858	2402	1
466	1354	2
3862	2308	1
2911	1843	8
646	4273	5
271	1215	4
188	74	12
1090	707	0
1138	345	0
988	1019	0
1560	3298	9
1690	548	5
801	115	5
346	2671	4
450	1469	10
2609	1122	4
2038	756	15
233	1509	1
1286	1367	2
350	295	3
866	2367	26
173	4238	6
184	53	3
2238	3874	25
163	171	7
1900	610	1
2789	146	9
662	323	1
2345	752	2
3205	744	2
2276	1128	27
316	3597	0
2397	480	11
3245	1246	1
3021	261	7
576	1648	1
221	869	7
2059	8	4
36	2750	4
619	2569	2
1126	2433	13
73	537	10
905	1326	9
693	534	0
216	3608	1
2135	102	8
1383	2333	5
548	1561	13
2410	1036	3
1750	2047	5
2	860	6
2457	18	5
4025	1571	0
869	31	15
541	1059	1
174	3510	6
103	635	0
257	2474	11
149	304	2
518	1826	1
658	2677	1
1745	1186	7
1839	181	5
2599	610	5
1039	760	3
665	1120	10
373	995	8
1149	583	3
723	1844	2
329	299	9
62	3541	3
1439	1178	0
2	356	5
1441	1912	10
2744	2495	4
277	965	1
109	738	2
236	1469	4
316	393	1
2354	22	4
1552	1417	12
1959	7612	3
278	1842	0
73	631	1
1188	2058	9
348	885	6
151	204	6
222	760	0
798	408	6
475	1202	1
873	17	1
46	572	4
2252	784	2
113	1186	2
503	901	11
303	1346	3
2053	289	6
722	1378	4
248	1420	1
1389	15	7
2379	544	21
497	735	0
1173	377	4
2538	1270	2
546	1526	2
650	397	0
2757	796	6
578	177	1
2889	572	6
94	1016	6
486	334	2
1341	763	15
1302	601	1
560	511	3
1415	865	1
758	441	5
1069	563	5
1543	939	21
1334	132	3
2730	3645	17
208	753	2
358	594	3
127	49	1
157	1022	12
627	1819	1
151	736	6
47	140	7
1846	515	2
1673	36	4
554	9	1
1629	49	4
1792	859	5
956	2292	7
2546	998	2
708	109	3
555	3097	4
323	528	2
143	1280	3
531	176	5
1104	722	0
255	614	0
898	2514	7
867	440	11
2579	2195	5
531	42	1
710	1031	1
263	1648	0
10	1384	5
1703	118	2
2313	686	8
1182	926	1
573	314	13
2034	523	14
701	569	0
1083	1197	0
463	149	14
18	131	2
139	664	4
1791	273	3
861	560	1
217	63	3
1789	1026	4
782	1804	4
1259	644	3
1100	331	0
663	371	26
53	1056	6
818	505	8
5	2006	12
1828	1525	4
657	1232	26
2678	983	2
2739	533	33
1240	2899	7
1991	670	10
411	183	7
347	1676	2
661	101	0
776	1050	7
230	29	1
341	484	4
1548	3095	1
185	279	4
2946	2218	14
511	1341	23
189	773	10
1462	662	16
3	894	3
687	893	2
225	2766	7
1340	606	1
882	968	3
191	1813	4
2384	242	7
719	591	4
229	72	3
1960	861	10
273	1661	7
397	1366	10
750	1587	2
400	2585	12
81	1184	5
308	888	4
1199	792	8
5081	217	5
1246	750	15
1038	112	0
779	1048	14
341	760	1
2330	953	3
81	2657	4
107	2283	1
1078	702	1
347	603	13
488	1616	10
1451	940	1
477	188	0
88	942	3
2834	840	5
282	653	2
615	252	0
691	578	9
1529	2175	1
122	474	4
374	433	2
106	498	5
618	1440	10
277	1208	7
3920	2055	3
191	331	9
244	3250	0
341	955	12
2023	825	5
1012	1038	3
441	1029	11
2862	173	4
636	3306	6
138	705	1
586	4943	3
194	394	11
22	812	9
1534	768	3
736	1225	1
266	268	1
460	342	3
253	918	9
1608	134	10
180	1838	6
1585	881	1
524	859	5
1045	195	0
160	290	8
17	432	10
958	377	5
1524	3653	1
229	1895	9
765	469	12
844	1728	0
41	135	3
246	110	2
488	2322	3
336	683	4
1118	151	11
544	1471	1
398	2920	3
517	223	4
446	311	2
932	5702	13
584	1143	9
599	369	3
692	1496	5
1173	102	2
3050	231	0
133	491	2
1695	477	3
441	939	21
4260	6583	1
307	821	2
441	3086	2
433	1673	10
2325	1434	6
1924	1828	13
728	646	2
1218	90	2
109	332	9
451	185	3
3005	135	2
86	58	15
3431	2738	12
337	309	1
842	906	12
633	2474	3
311	961	2
1996	1572	2
53	2048	17
510	929	3
523	36	2
534	1259	9
394	243	6
227	998	7
83	59	3
449	962	14
899	1267	6
445	914	1
1129	1491	1
528	424	3
900	1286	4
549	140	2
406	369	2
1445	247	14
938	1632	4
1438	2619	2
484	376	2
1769	377	13
151	203	1
588	30	10
62	1254	1
1578	1384	1
115	2953	2
84	1354	2
374	1450	4
2168	286	2
1861	239	14
3	2468	3
181	582	3
211	251	6
870	293	1
810	954	14
284	549	20
309	2613	2
304	1555	14
277	7	4
2299	1984	2
225	152	15
2769	11765	2
331	4172	1
316	339	4
587	226	1
507	1311	1
429	3220	10
1168	205	6
822	187	1
1331	2437	3
1932	1365	10
810	2442	4
562	1119	3
504	678	12
1301	199	6
1548	389	11
1617	1534	2
1218	1163	7
2496	1446	16
270	390	13
421	1332	4
1675	132	3
1071	293	2
73	1030	2
821	2773	1
160	7532	2
952	952	14
224	165	8
316	4904	7
2505	806	11
2465	1529	7
514	273	6
20	1979	7
235	551	4
2634	967	16
221	5151	1
1129	733	8
1482	5501	8
1019	1333	4
1075	81	1
918	861	13
446	2555	1
1552	719	1
89	963	1
263	43	9
511	2871	1
1137	731	4
531	4043	4
474	1151	5
508	1483	9
534	2444	14
1189	2894	0
778	456	8
796	1606	0
241	567	6
823	1323	2
518	500	1
116	987	0
561	1853	3
945	768	3
830	1564	2
1639	1707	1
0	4576	2
1952	2014	1
2621	135	1
3684	1951	7
1244	504	0
1695	475	19
527	1005	20
245	538	4
128	261	6
456	1645	2
429	3160	5
2128	669	2
1077	870	14
3729	29	7
285	1935	9
921	669	9
197	3522	2
1205	385	13
624	1468	0
1151	181	11
674	334	3
99	585	4
2349	618	2
35	722	9
545	3980	25
124	1492	7
1704	1509	4
1368	1027	5
224	216	0
2170	653	29
56	3831	3
2768	29	3
874	508	3
644	769	6
3532	4018	1
418	1510	10
970	304	4
4491	788	1
1317	596	7
552	3016	1
779	419	2
228	1492	0
762	145	0
3575	1145	4
1148	9	21
82	3963	1
584	498	5
345	552	2
706	104	9
349	58	1
4812	1466	5
1810	735	7
361	480	7
2990	310	11
882	39	8
2940	886	9
260	199	9
842	2630	6
37	3553	5
1661	2354	3
362	1071	9
156	744	16
2104	347	5
229	704	10
929	694	0
207	883	16
249	1846	1
549	580	9
668	1020	1
628	292	7
1973	212	2
599	790	9
556	915	2
911	1192	1
155	1381	1
107	343	11
4	1483	0
454	881	5
900	79	8
14	1040	1
952	850	11
455	841	2
2457	1023	2
168	2375	11
728	2270	6
569	404	5
25	539	5
27	3069	6
2746	1431	3
612	397	4
406	1894	21
987	474	2
417	1995	1
1905	939	0
96	4	3
1000	679	2
1433	713	3
1476	913	2
1510	210	15
369	756	11
240	367	0
1538	3235	3
270	525	2
283	808	0
366	1126	8
3530	650	1
80	2616	6
1104	427	4
1025	1322	2
2604	92	1
1069	654	10
1011	2175	1
1066	444	10
273	364	4
349	4503	1
1063	900	8
622	1158	2
261	1854	0
425	726	10
62	2718	0
150	3951	2
1347	1931	10
1112	694	3
76	1762	1
745	3781	4
58	321	0
1790	949	2
501	784	5
1729	321	0
525	357	3
2615	988	15
1178	3647	1
335	41	2
523	1031	6
513	1882	11
1001	22	1
261	2243	2
1232	2035	3
1849	931	5
51	3344	9
303	771	3
289	2357	6
1086	862	2
677	676	3
2392	650	7
2199	535	23
1387	266	3
489	422	1
902	20	4
471	977	6
2179	1681	1
2288	654	7
175	18	4
13	938	3
265	729	5
421	446	8
403	777	5
1116	410	13
540	1998	6
631	578	4
1163	274	9
1840	2307	8
18	3585	4
54	2021	7
1171	2230	1
37	223	22
1066	1105	1
6325	2070	13
153	1219	16
1682	77	24
1129	3274	0
4634	588	1
44	1302	8
331	130	1
191	1123	4
1565	4305	1
244	1360	11
566	2922	0
1329	1907	3
522	594	2
310	1623	2
438	744	3
1608	811	2
971	380	6
395	2583	6
1036	17	0
1397	1205	5
472	585	26
468	1817	1
1	273	2
312	40	1
234	1023	0
801	628	8
440	339	2
1370	22	13
588	1971	2
531	485	1
1161	659	1
301	17	14
949	798	0
341	1318	7
373	2505	8
991	1897	4
129	552	1
895	3402	2
131	1909	2
556	1181	14
197	695	14
106	2022	7
50	5410	10
56	89	5
1836	157	7
521	275	5
394	1529	5
1247	35	20
29	853	2
3576	1340	2
1477	1922	7
2616	5002	2
2213	4145	11
1421	2981	6
812	1489	1
432	2112	5
26	2410	2
835	524	11
2441	522	3
410	2189	2
788	0	8
820	471	1
51	479	5
235	1092	11
650	283	3
876	188	7
2729	1007	17
469	2063	4
731	1432	1
1711	203	2
492	3096	10
1216	1141	9
1943	3242	4
118	406	3
1955	545	2
674	385	0
889	587	3
561	3957	1
1766	710	3
4523	16	9
331	433	12
770	1216	2
695	1066	0
1445	770	3
171	5687	3
546	221	0
883	825	5
2157	146	3
736	108	8
316	3962	7
1578	1279	6
2515	485	1
